username,content,likes,retweets,replies
gavofyork,"Resilience
Performance 
Generality
Accessibility
Coherence

In an exclusive interview for 
@ForbesDAssets
 @Polkadot
 founder 
@gavofyork
 explains the 5 criteria that determine the fundamental quality of a blockchain.",305,77,11
gavofyork,"21 Shares Polkadot ETF filing!

Omg!

Polkadot made in USA by CoinGecko & Coinmarketcap.

Now 2 ETF filings in a week.  Tuttle Capital 4 days ago!

What a January…",461,75,11
gavofyork,"As EU citizen you have a duty to accelerate fall of the monetary  frankenstein- €. Swap it directly from banking hell via this slick UX bellow into $USDC and grab almost 30% APR in 
@hydration_net
 farms, soon spendable via crypto debit cards even more powerful combo will come",87,19,9
gavofyork,"1/4 A lot of you seemingly missed this, and still think onboarding to the 
@Polkadot
 ecosystem is hard.

Using 
@NovaWalletApp
 you can create a wallet in seconds, simply by using your Google or Apple ID.",265,67,16
gavofyork,The bigger the NAY the more dread.,63,11,4
gavofyork,"Exciting milestone for JavaJAM!  

We just started our first internal testnet of the JAM protocol! 

#polkadot #graypaper #jamprotocol #jam #kusama",293,74,17
gavofyork,"My first 2025 
@Starbucks
 purchase beta testing the 
@Polkadot
 Pay app - worked like a charm",622,107,45
gavofyork,"Scale out, not up - Dr Gavin Wood
@Polkadot
  is scaled out to 100 cores+ whose transactions are secured by its crypto-economic security. The Polkadot Supercomputer (JAM) will scale out to even more cores, and the JAM grid will scale out to a cryptoeconomically secure cluster of",190,70,6
gavofyork,"Because of 
@Polkadot
 JAM prize rules, all the 35 teams implementing JAM keep their repo private. 

A sidenote about Polkadot numbers on the 
@ElectricCapital
 dev report and why I believe it will more than double in the next year: a few months ago, I opened a PR to add 
@jamixir
 as",98,18,8
gavofyork,Smart Contracts on Polkadot - new site for documentation - https://contracts.polkadot.io,204,67,13
gavofyork,"Web3 is redefining the gaming industry.

At The Bridge conference, 
@johnwastaken
, Founder & CEO of 
@playmythical
, shared how decentralized tech and 
@Polkadot
 are powering the next wave of gaming innovation.",73,23,3
gavofyork,Polkadot client release stable2412 is out which now also includes the compiled omni-node binary,66,16,0
gavofyork,"Why teams left 
@Polkadot
?

It’s time to tackle these critiques head-on, separate the noise from the signal, and turn challenges into opportunities for growth. Not all feedback is created equal—some point to real issues we must fix, while others reflect the natural filters of a",108,27,8
gavofyork,"Arbitrum, Base and Optimism have less nodes together than Hyperliquid.",82,13,10
gavofyork,"Perfuse, by 
@0xZeeve
, makes deploying a Polkadot chain even faster 

With it, builders have the power to spin up an L1 secured by Polkadot in only a few clicks.

Dive into the details, from automated workflows for managing coretime to real-time monitoring and more",474,101,20
gavofyork,"S P A C E M O N K E Y S ˄͎ Podcast

Kusama's Unique Edge 
→ Cryptonauts & Weird Fish 

feat. 
@byteboro
w/ 
@GldnCalf
Show Notes: 
Dive into the deep & weird oceans of Kusama with Erin Grasmick, the veteran Parity engineer behind the Spammening, a privacy vision for KSM, the",452,77,39
gavofyork,"Implementing 
@polkadot
 JAM 
@jamixir
 alongside 35+ teams (including 
@paritytech
) is a unique experience of collaboration in a truly decentralized project. With 
@gavofyork
 ’s vision guiding us through the Gray Paper, we work together to refine and improve the spec, openly sharing",250,48,9
gavofyork,1/ Finally back home from traveling and able to type down some of my thoughts from what I learned in Bangkok.,324,55,16
gavofyork,"Record-breaking chaos at Spammening HQ: 82,171 TPS.

Kusama, Polkadot’s canary network, hit an astounding 82,171 TPS (transactions per second) during the Spammening—a groundbreaking stress test.

Not on a testnet, but on a live blockchain.

Here’s how:",1400,693,133
gavofyork,Polkadot has set out to build what is imo the end game for rollups and nobody is paying attention,504,68,39
gavofyork,"Happy to make the initial release of 
@paritytech
's 
@polkadot
 #JAM Rust SDK. Full info: https://hackmd.io/@polkadot/jamsdk… Docs and code on http://crates.io",1100,389,97
gavofyork,"https://youtube.com/watch?v=xBfC6uTjvbM…

Nice to hear some others are finally arriving at this “holy grail”. I guess the lessons from Polkadot’s Al really helped. 

A word of advice: sharding is no panacea. It breeds incoherency and impedes composition. That’s why, after implementing all of this",1000,292,117
gavofyork,"""I wouldn't say that Bitcoin developers have any desire to take this as a technology much farther than Satoshi originally deployed it,"" 
@Polkadot
 founder and #Ethereum co-founder 
@gavofyork
 tells 
@Bullish
 CEO 
@ThomasFarley
.

Catch the full ""CoinDesk Spotlight"" interview:",271,80,60
gavofyork,"Had the pleasure to do AMA with Gavin Wood 
@gavofyork
, Founder of Polkadot , Co-Founder of Ethereum.

Where we discussed Future of 
@Polkadot
 : JAM Gray Paper.

Do check out the video :",161,30,20
gavofyork,MATHS… Mathematical Anti-Telharsic Harfatum Septomin,456,70,115
gavofyork,"why KYC is evil, in a single tweet",191,55,14
gavofyork,"Nice writeup showing off some of 
@polkadot
's USPs https://blog.polytope.technology/introducing-hyperbridge-interoperability-coprocessor…",879,233,181
gavofyork,"Here are my thoughts from this week at 
@PolkadotDecoded
 in Brussels.

I really think Polkadot is doing better than ever. As always, there are problems, but our problems are easier to solve than those that other ecosystems have, and it seems that 
@paritytech
, 
@Web3foundation
, and",208,38,23
