username,content,likes,retweets,replies
gianinaskarlett,"lol 
@stoolpresidente
 just crashed out and said what every project founder has been wanting to say

he was spitting",12000,2000,1300
gianinaskarlett,I just want to see everyone around me win,1300,96,281
gianinaskarlett,"3x today

100x tomorrow",766,29,160
gianinaskarlett,"STOP BEING GREEDY

Protect your portfolio

Take out your initials 

Take profits on the way up

This does NOT mean to not bet on people

DO IT 

BELIEVE IN SOMETHING 

But please protect your initials and get a little more 

No one ever went broke by following this",1300,107,169
gianinaskarlett,"quick 3x on stream

ty to everyone who came through

100x tomorrow or…",929,27,146
gianinaskarlett,FINDING THE NEXT 100X MEMECOIN TRADING STREAM,922,357,321
gianinaskarlett,"next tweet will be our trading livestream

don’t miss it 

notis on here on X

manifesting a 100x for everyone who joins the stream",748,52,98
gianinaskarlett,Manifesting a 100x for everyone who likes this post,5000,133,315
gianinaskarlett,"While I LOVE memecoins diversifying the way you make money in crypto is a MUST

Yield farming is a way many use to earn passive income

Here I show you 3 ways to do it on 
@SuiNetwork",665,58,152
gianinaskarlett,I put 100’s of thousands of my own money into #jailstool and promised up to 1 million more as it grew. I promised not to take any out till 1b market cap.   I coulda cashed out for 6 million. I didn’t.  But I’m not just gonna promote forever for free while sharks eat Minos.   I’ve,5200,678,2100
gianinaskarlett,today we cook,909,43,285
gianinaskarlett,pov: watching the superbowl with that friend that doesn’t shut up about memecoins,1000,336,193
gianinaskarlett,"if you exited out of JAILSTOOL to chase a coin like CAR — just know 
@stoolpresidente
 has the power to onboard normies/retail in a positive way

I believe him having a successful story with his coin that he CTOd publicly and committed to is a huge value add to this space.",1800,282,383
gianinaskarlett,always take profit,998,65,230
gianinaskarlett,"Insider Alert

Imagine finding 100xs back to back on FREE livestreams and posting on your FREE telegram 

Haters in disbelief

Other 100Xs+ caught LIVE on stream:
PROJECT89
ARC
UBC

Probably a lot I’m forgetting too 

Telegram on bio",969,147,165
gianinaskarlett,believe in something,888,60,268
gianinaskarlett,"Honestly one of the best streams I’ve watched in a while. Learned a lot of great tips. Listening to this while #jailstool took a dip may have just saved my sanity lol. Back to the trenches, tomorrow’s a new day. Thanks 
@gianinaskarlett",78,3,11
gianinaskarlett,"F*ck getting drunk today

The Superbowl is happening

This will be the memes olympics 

Ticker after ticker will come out 

You will have a few opportunities to catch runners 

Today we lock in 

Today we cook

Today we find the next 100x",3100,254,442
gianinaskarlett,"Game ready 

What team you think will win?

(stream time announced next)",983,19,239
gianinaskarlett,"The 
@stoolpresidente
 has the chance to make all the hypocrites eat their words by committing to 1 billion market cap and sending JAILSTOOL there.

Listings will follow if people don’t think you’re selling your bag at 500M

This will have one of the greatest narratives",1000,134,134
gianinaskarlett,"W trading stream today

We found a casual 7x on stream with JAILSTOOL at 2M mc 

30K on stream today

Steal my strategy on how I find runners back to back",2200,313,291
gianinaskarlett,"100x+ let’s go 
@stoolpresidente",89,5,20
gianinaskarlett,"Idc what anyone says 
@stoolpresidente
 is based

Thanks Dave for getting everyone on my livestream a 100X+

Bullish on Dave",1200,88,157
gianinaskarlett,"Shout out to 
@gianinaskarlett
 , she is indeed a trench warrior always calling couple of Xes on stream and she doesn't have a paid group feeding the TL all for free. All you had to do was to follow her, turn on notification and join her TG and boom 

Let's send her to 100k",54,9,6
gianinaskarlett,"gm 

manifesting a 100x during the superbowl today

announcing todays stream soon

 notis on",1500,65,471
gianinaskarlett,"75x so far 

100x by tomorrow 

Thank you 
@stoolpresidente",621,64,99
gianinaskarlett,memecoins,503,30,191
gianinaskarlett,"Heavy in the trenches! Love learning the TG tools! Thank  
@gianinaskarlett",35,2,5
gianinaskarlett,"everything is a top signal
but everything screams bottom
are you confused yet?
you should be
chaos is a ladder
climb it hard
but don't fuck it up
stick to the ladder
stay in the game
retardios & redwood
on top",613,60,98
gianinaskarlett,"@gianinaskarlett
 thanks for the quick 25min 9x.  You the crypto goddess!",29,1,5
gianinaskarlett,"@gianinaskarlett
 the one you should be watching, why? Bcs it’s Gigi and you will catch a 5-10x on a bad day. So imagine on a good day lmao",21,4,2
gianinaskarlett,How to trade Solana memecoins with less than $500,555,52,94
gianinaskarlett,lock tf in,300,30,76
gianinaskarlett,"Trading memecoins requires a different mindset than traditional trading.

My current strategy focuses on:

• Never go all-in on a single trade
• Avoid FOMO and stop top blasting
• Look for dips before entering
• If you take a big loss, step back and reset
• Don’t chase",393,56,73
gianinaskarlett,"everyone complaining about a possible
Kanye coin will still buy it 

LOL",387,14,140
gianinaskarlett,"gm

stream today",853,21,447
gianinaskarlett,"solana back above 200

is gonna be a GOOD day",260,12,82
gianinaskarlett,"to all the people who follow me:

we are going to make so much money these next months. you're going to be tired from printing so much money.

it's time to change our lives.",719,43,226
gianinaskarlett,if you think we already saw the top then lock in and make the most out of “what’s left”,122,7,38
gianinaskarlett,fwiw btc still trading around 100k so I don’t believe for a second this is the end,26,0,5
gianinaskarlett,Call me delirious but all I see is a market full of opportunities,400,23,144
gianinaskarlett,never stop clicking,320,23,184
gianinaskarlett,"lookng at my portfolio

i guess the memes were never funny after all",395,19,142
gianinaskarlett,"gm

one thing has become increasingly clear

the market used to reward those that would make conviction plays and wait

this is no longer the case (at least rn)

there is a mass rotation of people trying to find the next runner and stack wins back to back

while I still hold",340,34,183
gianinaskarlett,"create your targets

raise your targets",191,21,55
gianinaskarlett,hi,626,18,298
gianinaskarlett,"Buy low.

Sell high.

This market will continue to boom.

You know it. I know it.

Yet fear holds so many back.

If you’re still scared to bid and hold, here’s what you need to work on:

Emotional overreactions to every dip.

Chasing every pump, hoping to “make it.”

Thinking",316,48,93
gianinaskarlett,conviction is what separate the weak from the ones who make it,233,22,88
gianinaskarlett,"Imagine selling your crypto here 

Couldn’t be me",255,12,94
gianinaskarlett,lock tf in and change your life,545,38,207
gianinaskarlett,"Your success depends on matching your strategy to your risk tolerance.

New traders should focus on understanding market structure.

Recognize manipulation as it’s happening, not after the fact.

Practice trading with small amounts.

This keeps mistakes cheap while you’re",248,42,57
gianinaskarlett,"gm

pov: that friend that doesn’t shut up about memecoins",798,183,328
gianinaskarlett,the market rewards those that are terminally online,426,39,124
gianinaskarlett,I’m addicted to memecoins,750,61,385
gianinaskarlett,HIGHER.,1000,42,309
gianinaskarlett,"The problem with ct is that it’s an echo chamber 

One person says it’s so over and everyone panics

Believe in something 

We are just getting started",338,40,141
gianinaskarlett,"Reality check:

Your feelings about a trade don’t matter as much as sticking to your proven principles.

Create a trading system that takes the emotion out of the game.

Test it, refine it, trust it.

Dedicate yourself to mindful trading, and see the difference it makes.",260,24,64
gianinaskarlett,market pump is inevitable,485,38,217
gianinaskarlett,"gm

catstanbul was sick

ty 
@JupiterExchange
 for an amazing conference",832,244,259
gianinaskarlett,for everyone who commented and said: “that didn’t happen”,64,9,21
gianinaskarlett,"what we buying?

looking at some tickers as soon as I land",217,11,226
gianinaskarlett,"flying back to the us 

about to be so locked in",273,5,152
gianinaskarlett,Manifesting a 1000x,542,44,209
gianinaskarlett,"crypto has given us the opportunity to change our lives year after year

not only to the traders but also to the builders 

if you still don’t know where you fit, don’t worry

you have time 

lock in",324,36,94
gianinaskarlett,fck,516,54,111
gianinaskarlett,at this point I'm afraid to ask if people believe in something,341,15,177
gianinaskarlett,"when people that are sidelined see you win they’ll call it “insider trading”

they don’t see the Ls, the hours spent looking at charts, the time it took to build your own trading filters and strategy 

position yourself correctly and stop pocket watching

lock tf in",557,23,117
gianinaskarlett,"coin goes up = genius ily 
coin goes down = scammer fck u",375,29,97
gianinaskarlett,manifesting a 1000x tonight,1100,79,322
gianinaskarlett,"gm 

woke up to 60k friends today 

grateful to everyone that supports me

stream tonight at 5pm est 

notis on",1100,55,425
gianinaskarlett,I've never seen an overhyped launch go well,610,39,138
gianinaskarlett,1:11 in Paris,404,5,95
gianinaskarlett,"There’s two people that have been teasing a coin dropping on the tl 

I set notis on for both

Doesn’t mean I will be buying them but definitely want to see how they go

These are the two ppl fyi:
@nikitabier",222,24,83
gianinaskarlett,"TOP 5 HEROES 

These 5 Heroes brought their A-game this week and dominated the competition from start to finish. 

 
@0xramonos
 - 986 pts
 
@blknoiz06
 - 983 pts
 
@gianinaskarlett
 - 948 pts
 
@beast_ico
 - 937 pts",43,8,3
gianinaskarlett,every time,321,24,58
gianinaskarlett,"gm 

manifesting a 1000x",1500,62,549
gianinaskarlett,"I will become a millionaire in 2025
I will become a millionaire in 2025
I will become a millionaire in 2025
I will become a millionaire in 2025
I will become a millionaire in 2025
I will become a millionaire in 2025
I will become a millionaire in 2025",2400,415,332
gianinaskarlett,"hilarious watching timeline cope about Jelly Jelly being insider
@PastelAlpha
 was scanning it at $80k

It's a skill issue if you aren't catching these",141,9,19
gianinaskarlett,JELLYJELLY LIVE INTERVIEW,284,66,56
gianinaskarlett,"phantom wallet integration puts $LOFI in front of 15m+ daily active users. direct buy integration live

$SUI ecosystem getting serious about distribution",575,110,115
gianinaskarlett,"What questions do you have for the JELLYJELLY team?

Drop them below, will pick a few",168,12,97
gianinaskarlett,"Many successful memecoin traders started exactly where you are right now.

Frustrated, dealing with FOMO, and taking painful losses.

I remember checking my portfolio every 5 minutes, watching the numbers drop, and wondering if I was just burning cash.

Today I trade and do",837,110,142
gianinaskarlett,"It’s official

3pm est livestream with JELLYJELLY team today

Checkout my fist jelly 

gg 
@iqramband
 @lessin",560,157,111
gianinaskarlett,"@gianinaskarlett
 
I’ve been in a lot of your live streams, and I made alot with you and I so appreciate you for being able to let other make a choice to make a lot of money or even 100$, like jakey said everyone’s in diffrent position in life. Millions too some would change there",20,2,6
gianinaskarlett,Views,39,1,6
gianinaskarlett,"missed this 1, i promise u  imma catch 1. this shit, literally, went up 1000x. wow",34,3,5
