username,content,likes,retweets,replies
cryptolyxe,"SOL back above $130

things are about to get silly again.",390,62,84
cryptolyxe,what are the best looking alts that i can leverage long rn,146,5,110
cryptolyxe,"SOL pumping while memes stay stable

market is telling you what is coming

long the strongest/highest volume memes before they take off for bull run 2.0",600,38,128
cryptolyxe,"$prompt up 150% today

and funding is still HUGELY negative (-1.4%)

airdrop was disappointing and people are revenge shorting out of hate

we’re just going keep pumping until these people give up",116,6,60
cryptolyxe,"trenches are hot

need another 500k - 30m cook

who’s ready?",536,20,250
cryptolyxe,"lost $40k trying to farm $prompt airdrop

made it all back longing $prompt

so i guess we’re even",123,6,54
cryptolyxe,"fartcoin just broke 80c for the first time in 66 days

hot air rises.",326,23,36
cryptolyxe,"for a coin to break $1m nowadays it has to:

- be Elon’s dog

- found a cure to cancer

- be brought back from the dead

all at the same time.

and then it will top at $2m.",378,21,143
cryptolyxe,bros wtf is happening to gold,1300,88,309
cryptolyxe,"make money in crypto is fun and all

but i swear i have no social life

if i was working in a grocery store i could talk to a cute girl who walks in

maybe i should just go do that till the market gets better",361,8,86
cryptolyxe,"New Abstract Ponzi is working

5x since yesterday 

good tek!",74,6,33
cryptolyxe,"Ansem just dropped the “survive a recession” thread

we are cooked.",115,5,48
cryptolyxe,BREAKING: Xi Jinping reaction to new Trump tariffs has been leaked,127,14,24
cryptolyxe,"don’t short anything

even if you think something is “too high” right now

the market will teach you a lesson about shorting into a bullish catalyst like this",257,9,66
cryptolyxe,Trump really gave us the inside info 4 hours before hand and then dropped the call in his telegram channel,446,32,48
cryptolyxe,we just pumped so hard that my trading view stopped working.,246,8,49
cryptolyxe,"fartcoin just pumped 25% in 20 mins off Tarriff news

this is the best asset on earth.",346,26,25
cryptolyxe,"literally up 10% since this tweet 9 minutes ago

LMAOOOO",108,4,18
cryptolyxe,fartcoin looks like its about to destroy some shorts,199,11,56
cryptolyxe,Trump and Xi fake beefing on the timeline just for entry,275,14,83
cryptolyxe,"just checked the charts,

it’s going be a beautiful day.",429,16,136
cryptolyxe,"just realised how wrong half these prices are

fuck ai",46,0,9
cryptolyxe,"$fartcoin is literally up 12% since this video 12 hours ago...

fart supercycle.",79,3,30
cryptolyxe,"people used to vote for their coins TO BE LISTED on binance,

no we vote to GET RID of all the trash they listed,

the fall off needs to be studied.",89,5,17
cryptolyxe,thank god for fartcoin,240,14,52
cryptolyxe,shorts just got destroyed holy shit,313,17,59
cryptolyxe,wait we're pumping?,126,10,59
cryptolyxe,titcoin is an easy 5x-10x with size.,284,42,79
cryptolyxe,losing money looks a lot better in Studio Ghibli,307,26,53
cryptolyxe,"stocks just opened

now we pray",278,10,85
cryptolyxe,"whatever happpens,

never kill yourself,

you can only hit a 100x if you're alive.",511,53,112
cryptolyxe,"wow you have a 100 SOL!

wait you mean 4 figures?",261,10,53
cryptolyxe,just opened my phantom wallet,352,25,70
cryptolyxe,Solana is down more than Fartcoin…,268,11,69
cryptolyxe,longed xrp and fartcoin fuck it,295,6,94
cryptolyxe,"so you know how ethereum in 2021 had peaked, it was cause of NFT’s?  correct? we all agree?  do you think Solana is peaking because of some Trump coins, ect?",152,5,44
cryptolyxe,man i can't believe the President Of The United States launched a memecoin and we didn't think it was the top,3800,239,169
cryptolyxe,"update:

my normie friends are now panicking 

i still haven’t responded.",150,8,64
cryptolyxe,"it has to be “so over”

for us to be “so back”

remember this.",491,52,101
cryptolyxe,"10 sol is now $1060

bruh",532,17,144
cryptolyxe,Huge Bitcoin Pump Incoming,413,27,122
cryptolyxe,"Well, folks, it looks like the party's over. I'm sure you've all been enjoying the -90% gains on your favorite rug-pull tokens. I'm sure you're all experts at convincing your friends to ""buy the dip"" on your latest scam coin. But I'm not here to judge. I'm just here to say",912,35,274
cryptolyxe,bought a new coin today.,224,7,178
cryptolyxe,ain't no tariffs on getting piss drunk this weekend.,164,13,20
cryptolyxe,how is this even possible,407,21,76
cryptolyxe,"fully filled on everything

its fucking time",227,16,99
cryptolyxe,"what the fuck

Kraken just listed $titcoin",369,53,108
cryptolyxe,"$titcoin being bought more than $jup

$jup market cap is $1.12 BILLION

$titcoin market cap is $36 MILLION

you do the math.",159,29,63
cryptolyxe,"holy shit

stocks down another 3% pre market

this shit is not good bros lmaooo",185,17,77
cryptolyxe,gm gamblers,277,8,221
cryptolyxe,All Time Highs In April,387,30,112
cryptolyxe,"not interested in buying anything other than titcoin

everything else will get pvp'd to shit

every low cap will top at 200k

buy tits, they're the best.",195,22,99
cryptolyxe,"just waiting for the 
@jay2p
 PNL screenshot today.",39,4,33
cryptolyxe,"worst day in US stocks since covid and Bitcoin is still above $82k?

either we're lagging and bleed lower

or this is a generational bottom.",583,40,132
cryptolyxe,titcoin is the only thing that can save us now.,192,24,95
cryptolyxe,XRP short looks like free money tbh,140,6,56
cryptolyxe,"$BTC 74k
$ETH 1350
$SOL 80
$HYPE 6.2
$PRIME 2
$FARTCOIN 0.17

SEND BUY ORDERS 2-3 YEARS AND FORGET",350,20,80
cryptolyxe,"not yet time to buy frenz

especially alts",196,8,68
cryptolyxe,titcoin is the only thing i still hold.,364,24,194
cryptolyxe,chat are the charts going to go negative today,199,7,112
cryptolyxe,which god is holding the $2 support on $XRP?,358,20,101
cryptolyxe,SIKE!,144,12,54
cryptolyxe,well,111,5,61
cryptolyxe,"orange man speaking now

will report what he says",200,5,54
cryptolyxe,5 mins,91,2,37
cryptolyxe,1 hour till orange man decides our month,394,31,126
cryptolyxe,amazing tech!,185,6,58
cryptolyxe,"ANNOUNCEMENT:

my first live stream tomorrow.

buying shitcoins + gambling + chatting shit.

start of a new era,

will be gambling on SolPot.

COME JOIN ME.

+ free case when you use my link",121,15,45
cryptolyxe,"tbh the next huge coin could be completely ai

the type of art you can make now with ai is insane,

all you need is a bit of attention and a well crafted narrative.",259,18,127
cryptolyxe,"crypto got me so out of touch with reality,

normies are worrying about buying toothpaste.",154,12,46
cryptolyxe,this is why we bet.,97,6,52
cryptolyxe,"just turned $50 into $2.5k on one sports bet

HOLY SHITT",407,16,104
cryptolyxe,"Why sell at 24M when you can sell at 1B

Titcoin",245,43,61
cryptolyxe,"this is actually huge 

pretty free trade

buy circle stock,

make money as USDC market cap increases (it will).",188,17,36
cryptolyxe,"$1m —-> $25m on the timeline

it PAYS to love boobs.",214,14,55
cryptolyxe,"any coin that uses a market maker has already hit it’s peak

after that it’s literally only down hill

show me one good coin with a market maker…",250,12,102
cryptolyxe,"is there anyway to buy US indices (S&P 500), if you’re not US based?

on chain possibly?",168,8,112
cryptolyxe,"fuck it

i’m starting my own exchange",240,7,123
cryptolyxe,"the downfall of binance has to be studied

in 2017-2021 this was an exchange on top of the world,

it was almost impossible to get a listing on there,

nowadays almost all of their listings are complete scams, and they inside trade every single one of them.",779,126,108
cryptolyxe,so this is what binance was talking about,416,50,63
cryptolyxe,"$1,000 real casino vs memecoins challenge:

got pretty lucky here…

let me know if you want to see more content like this",320,9,37
cryptolyxe,"wallet i used if anyone wants to track the trades:

3pVE1kXeWQpmGaZ7t4rzPi3GoE6HL4PrkzHWkHKVjqPM",25,2,6
cryptolyxe,YOU ONLY NEED TO BUY 1-3 COINS A WEEK.,352,27,111
cryptolyxe,"you don’t need to be in every play all at once,

choose your cook and stick with it,

there is 1-2/week that are PvE and super easy to trade,

Titcoin + House coin are prime examples,

it’s usually the simplest trades that do the best.",220,17,61
cryptolyxe,"the best traders don’t check bundles, smart wallets or who’s talking about a coin,

it’s just a chart and vibes,

this is how you make the most money.",152,13,65
cryptolyxe,"really don’t see any other Australian creators on ct

i’m going to put Australia on the map

kangaroos,gains and tequila and filthy chart pumps

welcome to the MOTHERLAND",157,8,77
cryptolyxe,"going start doing regular spaces

especially when i’m drunk

YOU guys do NOT want to miss this shit",138,5,63
cryptolyxe,BREAKING: Japan’s stock market falls nearly -4% as investors prepare for President Trump’s “Liberation Day.”  x.com/KobeissiLetter…,67,5,31
cryptolyxe,"buy #titcoin,

that’s the tweet.",206,26,71
cryptolyxe,"man i really want to assemble the avengers and send some shit to $600m just like $would 

who’s down?",478,20,237
cryptolyxe,"something like this for titcoin

cult formed

bitcoin 

titcoin 

normies will love it.",167,32,66
cryptolyxe,"if you think about it

most of the richest people in the world just built something we use everyday,

Amazon, Iphone, Pumpfun…

so just build something USEFUL

and get rewarded.",333,23,73
cryptolyxe,Eid Mubarak my muslim brothers,318,11,85
cryptolyxe,"if you actually want to get rich in crypto,

the easiest way is to BUILD something,

build something that fixes problems,

pumpfun made $700m in 1 year,

just because they made it easy to deploy a memecoin,

focus on building and long term you will get insanely rich.",719,37,112
cryptolyxe,is twitter glitching today or just me,161,2,95
cryptolyxe,"you guys reckon US stocks going nuke tomorrow?

anyone have inside info on what Trump is going say??

let me know",239,8,90
cryptolyxe,gm retards,203,6,195
cryptolyxe,crypto twitter right now,298,28,99
cryptolyxe,"excited for the future,

if you feel lost/hopeless right now,

as a man all you need is a quest,

something to dedicate yourself to and be able to see progress,

find something outside of crypto that you can do this with,

gym, real life company, travel.

things will get better.",318,28,93
cryptolyxe,"man this chart has made me realise i need to actually get a life 

i can’t just sit on my computer all day talking about fartcoins anymore

shits sad

end of an era",299,20,97
cryptolyxe,"my dog just did this

wtf",363,50,141
cryptolyxe,was there any news last night or,439,14,149
cryptolyxe,"it’s so lame that everytime solana dips 5%

everyone starts selling their 300k shitcoins

like we get it

you’re BROKE",333,21,124
cryptolyxe,what happened while i was asleep,254,13,87
cryptolyxe,"you will make more money

buying coins at 2-3m market cap

then you will at 100k,

few understand.",1000,84,186
cryptolyxe,"built a position in $pika and $elegante as my gambles today

currently both around 4m and 400k market cap

will check back when i’m awake and see how they do…",300,30,75
cryptolyxe,"just bought a $9k mc coin, rsi and macd on the 1 second chart look good for it, after doing some ta i’m hopeful, it seems like its forming a bullish divergence and wants to break out

stop loss: $7k
take profit: $13k",197,5,59
cryptolyxe,"just realised that March is almost over,

this month went by SUPER fast,

wasn’t too much going on, 

but i’m ready for the generational cooks + pumps in Upril.

holiday time is over.",186,9,62
cryptolyxe,I can finally reveal this,285000,18000,428
cryptolyxe,"$flow in avengers??

what the fuck.",165,22,47
cryptolyxe,"surely someone makes a ghibli version of a cute dog/cat and it turns into a 0-300m cooker??

please??",249,5,132
cryptolyxe,anime is saving the trenches.,293,28,133
cryptolyxe,how do i make my photos ghibli-ifed,95,2,53
cryptolyxe,"chat i have found the method

all we need to do is start a stablecoin company and then mint as many stable coins as we want 

flawless",110,2,37
cryptolyxe,chat 100k shitters are cool and all but how do we make $100m,144,7,100
cryptolyxe,"my leverage days are over for a bit now,

i’m now looking for some 10-100x’s on-chain

who is building this tech.",220,3,148
cryptolyxe,"story time: how i lost and re-made generation wealth within 90 days,

i had 7 figures in stables chilling in a ByBit account in January,

Trump coin came out, i full-ported and was up 4-5x at the peak, 

didn't TP ANYTHING because i didn't believe Trump would destroy his rep and",565,32,113
cryptolyxe,solana looks sendy,371,20,117
cryptolyxe,"this coin pretty much sums up solana right now

- 700m views on 1 X video
- 1B impressions on instagram
- majority of normies have seen it
- every big company making jokes about it

and it’s still at $7m market cap

lol",1700,171,479
cryptolyxe,gm homies,343,9,309
cryptolyxe,"just woke up,

time to work hard and change my life.

starting off the day with some light pushups and skincare routine.",417,44,120
cryptolyxe,"the amount of companies posting this trend is insane…

chill guy vibes",435,40,95
cryptolyxe,does this coin ever go down,280,20,95
cryptolyxe,"homie to homie

yall ever pissed in the sink?",282,13,200
cryptolyxe,"i think i have a gambling problem

i turn on the tv, 5 minutes left to go in a random football match,

i bet $100, win a quick $500.

i simply cannot watch sports anymore without betting.",118,7,35
cryptolyxe,"whoever behind $TRUMP just keeps grifting lmao:

- take up a huge position with 50x leverage

- posts a random shill tweet on a illiquid sunday 

- pump the coin 20%

- take profit

you think Trump is waking up on a sunday and tweeting about his coin? lmaoooo",257,10,65
cryptolyxe,"so, looking at it bro we gotta go ahead and get in at least 10,000",255,30,64
cryptolyxe,"this was $1k, yesterday 

spoiler alert

memecoins > real casino.",299,7,66
cryptolyxe,it’s literally PvE.,225,15,78
cryptolyxe,trenches are being revived…,352,33,182
cryptolyxe,"Why can’t I schedule tweets to automatically post on my phone

I want this to auto tweet at 7:36 AM every morning",306000,13000,369
cryptolyxe,"most viewed video on X 

and it’s a buff black guy

if this doesn’t revive the trenches than idk what will.",449,36,108
cryptolyxe,tried to tell you…,111,6,54
cryptolyxe,"man the posts related to $routine are hella viral

this is a post making fun of and was only posted 4 hours ago,

335k likes

wtf.",211,19,70
cryptolyxe,"trenches feel alive again,

we’re getting tiktok runners like $routine

cults forming like $titcoin

and some older coins running back like $fartcoin

i sense another 0-50m+ runner soon.",673,45,211
cryptolyxe,this chart is literally insane.,241,25,85
cryptolyxe,you can always be doing something.,154,14,96
cryptolyxe,tits bounce.,66,16,14
cryptolyxe,jobs not over until we can drive a Jesko around the city on a random Tuesday night,217,14,54
cryptolyxe,"10x already on titcoin,

no need to gamble when the charts TELL you what’s going to happen…",181,9,56
cryptolyxe,"going to be streaming soon

need to buy a new computer

chat are these specs good

if not tell me what to get

thank you",145,3,98
cryptolyxe,"i just spent $24.99 on clash of clans

someone please send the coins back up soon.",142,2,61
cryptolyxe,"think i need a new profile pic

willing to pay

please drop ideas/dm",185,2,126
cryptolyxe,amazing tech.,253,30,83
cryptolyxe,"i think many have and will leave the trenches just out of boredom,

people are used to the things happening 24/7,

and right now we’re mainly stuck in limbo…

there’s 1-2 good coins a week;

find them and then spend the rest of your time finding a wife or getting fit.",228,21,74
cryptolyxe,我准备赚钱了,104,5,80
cryptolyxe,"i don’t even have to check my portfolio anymore to know that i’m down,

it’s like the sun coming up,

it happens everyday!",320,7,120
cryptolyxe,"going try a $1,000 gambling challenge,

real casino vs memecoins

and see which one is more profitable,

any guesses?",245,10,140
cryptolyxe,"buying a coin that is less than 24 hours old is pretty pointless in this market

99% of coins don’t make it past this point,

the sweet spot for finding a slow cooks is the first 2-5 days where it has an established narrative, chart and forming community.",236,16,120
cryptolyxe,"is there any more slow cooks forming?

need something new to bid",235,6,316
cryptolyxe,"bnb trenches seem pve right now

am i wrong?",279,3,125
cryptolyxe,grand rising,181,6,128
cryptolyxe,"“I pay my maid $5k/month”

“I bought my maid a car”

I don’t have a f*ckin maid

And I don’t clean either

I just move to a new spot when sh*t gets dirty

Spilled coffee on the couch yesterday

Today I’m in a brand new apartment

Keep your third world maid

Study abundance.",240,9,59
cryptolyxe,"why would you SELL titcoin to BUY solana

if solana only goes down?

and tits bounce",121,11,51
cryptolyxe,i tried to tell you.,240,12,67
cryptolyxe,yo this is kinda crazy,93,7,33
cryptolyxe,lowkey crashing out,183,7,80
cryptolyxe,"another successful digital summit event

thanks trump 

this PA is such a scam it’s insane",470,22,98
cryptolyxe,way too good to be a $3m topper >,102,15,48
cryptolyxe,"$36m in first day box office?

$36m market cap seems like a good first target for $flow",134,38,42
cryptolyxe,"i’m happy i made money,

but tbh it’s pretty sad that i can short ETH on literally any green candle and just wait to make money…

(my entry was terrible too)",153,9,60
cryptolyxe,it’s pretty crazy how your life and future can change with just 45 days of dedication.,249,15,84
cryptolyxe,"just a reminder that i love y’all

life is great

time to make it better by making some money so we can help our parents",321,12,115
cryptolyxe,gm homies and whores,167,3,147
cryptolyxe,it’s like bitcoin but for boob lovers!,178,16,71
cryptolyxe,idk but every time someone leaks a rumour about Trump policy we just nuke,121,3,46
cryptolyxe,"i need to be apart a 4 man group like The Hangover team

if that’s you dm me!",184,6,86
cryptolyxe,amazing price action!,130,8,71
cryptolyxe,someone tell me what the old man saying,199,6,108
cryptolyxe,market is listening,125,15,51
cryptolyxe,TITCOIN!!,72,15,18
cryptolyxe,fartcoin is literally the best performing ass-et in the world.,305,28,73
cryptolyxe,"crypto is the best place in the world,

you GET paid to be right,

and you PAY if you’re wrong.

so just be right!",335,23,104
cryptolyxe,"closed this long for $52k in profit,

could go higher but happy with the trade, don’t want to be leveraged into FOMC.

might buy some spot if we see a dip.",186,7,62
cryptolyxe,is it worth buying memes on bsc again or are we all wasting our time,147,4,89
cryptolyxe,bounce.,119,2,69
cryptolyxe,"who wants to move to Cyprus with me, rent a huge villa, work till we’re billionaires, and indulge in tequila frequently?",375,4,168
cryptolyxe,"this meme was way too good to be a $3m topper

how jeets have managed this is beyond me

market is truly cooked",373,29,158
cryptolyxe,"probably one of the only decent looking shitcoin charts i can find,
@Jiankui_He
 impressions have been going fucking insane, and his account + parody has been funny asf.

market is cooked so runners aren’t as common but fuck it i like this",104,15,54
cryptolyxe,Trump giving Putin advice on how to drop a memecoin,159,15,58
cryptolyxe,"going from 0 - $10k/month

is WAY harder than 10k-100k/month.

you usually have no idea where to start, and the goal seems so far away,

but trust me, 100k is significantly easier because you can just scale,

ALL you have to do is work out step 1, ONCE.

when you have the",341,18,90
cryptolyxe,"Wayfinder is going to be huge,

if you’re not farming $prompt, or involved in the ecosystem you’re missing out hugely.

will be 2nd biggest airdrop of the year after Hyperliquid.",82,8,38
cryptolyxe,closed for $25k profit in 4 hours.,160,2,38
cryptolyxe,"sold the pico top,

regards",77,2,33
cryptolyxe,"memes dipping again as sol hits $124…

honestly market is still cooked but low caps seem like the most profitable way to go right now",157,13,61
cryptolyxe,gm btw!,174,5,152
cryptolyxe,ok got it (real),138,8,95
cryptolyxe,what is the next fartcoin,216,8,263
cryptolyxe,"in the last two weeks, on low cap coins, i’ve managed to hit a

-300x
-30x
-25x

all through brian rotting on instagram.

333 likes and i’ll drop a detailed VIDEO on the method.",678,27,101
cryptolyxe,"buying coins that are less than 1-6 hours old

is a good way to lose all your money.

99% rug in this time,

if it makes it past 12-24 hours,

you have a much better chance of winning.

so have some patience, and choose your bets wisely.",407,32,105
cryptolyxe,"think this is a larp tbh

i’m calling up microsoft support to double check",41,2,37
cryptolyxe,"this came up in my for you page…

if only there was a memecoin about this cat :/",288,71,79
cryptolyxe,"i used to make the mistake preferring to buy coins at $100k rather than $1m+

because i thought “i would make more money”

but the reality is if you see a coin at 100k mc for a long time,

no-one fucking wants it 

the $1m coin will always outperform 99% of coins at 100k mc.",396,32,91
cryptolyxe,"pretty easy to still make money in these conditions if you just wait for something with a catalyst

just need some patience with clear and obvious winners

examples like $pwease + $fat had consistently growing mindshare

means you can only trade 1-2 coins a week and still win.",174,8,64
cryptolyxe,"found another PvE play

thank god",246,11,148
cryptolyxe,"it’s almost impossible to hit a generational wealth play if you’re addicted to the chart,

Bonk Guy held a $16k leveraged long for 16 months to hit $18m,

99% of traders would of seen a 10-100% gain in 24 hours and would have sold,

you actually need to be a psychopath to hit",570,49,115
cryptolyxe,"since most groupchats are actually dead

going to make one right and get a few chads in

all free just looking for actives with alpha",443,8,262
cryptolyxe,"The award winning(oscar and golden globe) cat  $flow

Front run the mania",260,72,38
cryptolyxe,had a bet on barca too,94,3,39
cryptolyxe,man Yamal just cooked,147,1,71
cryptolyxe,"man 99% of the groupchats i’m in are dead as fuck 

thinking of making one and just inviting people who are active as fuck.

lmk if you’re interested",919,26,460
cryptolyxe,Hello any actives on this app,427,29,325
cryptolyxe,"seems like a chill sunday night

few good entries on some shitters here,

not going to post anything new until i’m sure it will cook…",165,2,71
cryptolyxe,"some dudes keep gambling till they win,

some lose once and give up forever.",118,8,42
cryptolyxe,"dudes scared to post a 50k shitcoin while Kanye is bragging about wearing a KKK uniform + swastika chain.

JUST POST THE SHITTER! https://x.com/kanyewest/stat/kanyewest/status/1901344428020977766…",73,4,32
cryptolyxe,top 10 quotes of all time.,310,13,61
cryptolyxe,did Trump just call this in his telegram?,495,23,112
cryptolyxe,is there any new shitter that looks good,222,63,274
cryptolyxe,gm kings,203,6,208
cryptolyxe,"tomorrow (sunday) is going be your last day to relax,

expecting a green week in stocks and crypto is going to bounce like a midget on crack,

some memes already bottomed out but still expecting a red sunday.

on chain cooking is BACK.",357,25,87
cryptolyxe,"how do all my on chain shitcoins dip at exactly the same time

who’s pulling the strings

someone explain",217,6,87
cryptolyxe,i have just joined the cabal.,143,4,48
cryptolyxe,there is so much winning still to come.,193,11,105
cryptolyxe,sports betting god + low cap god + shit poster + australian + cool dude arc,113,7,56
cryptolyxe,i have the urge to post a 10k market cap coin right now,308,11,215
cryptolyxe,"man i was trying hype him up and he instant blocked me 

i’m dying",267,9,87
cryptolyxe,yeah i don’t think he liked that,2500,137,316
cryptolyxe,"it’s been 1 month exactly since $libra,

half the stolen funds have already been cashed out,

and the world has already forgotten.

another generational rug.",311,27,68
cryptolyxe,I AM accumulating sub 50k and sub 100k mc coins that I have conviction in and fully expect them to 100x with time,129,13,85
cryptolyxe,so Kanye just reposted a coin called “Swasticoin” and it pumped 2000% in one minute lol,701,41,130
cryptolyxe,"would advise focusing on 2-3 plays at one time,

i lost a lot of money from just buying new shit and forgetting about it,

if you’re strict and have a thesis when you buy something,

you’re going to make a lot more money then just apeing something new and hoping.",284,26,91
cryptolyxe,"ideal life as a man:

- eastern european girlfriend(s)
- 7 figures in the phantom wallet
- 225 bench
- 3/4 homies you can trust with ur life
- retired your mom
- new country whenever you feel like it
- 80’s music playlist
- high tequila tolerance",2600,186,237
cryptolyxe,"we’re not here to take part,

we’re here to take over.",217,17,120
cryptolyxe,you’re telling me there is a cat that won an Oscar sitting at 2m?,131,21,41
cryptolyxe,first shitcoin in two months that i believe in.,193,39,66
cryptolyxe,in the flow zone rn,126,14,26
cryptolyxe,"people got mad,unfollowed and called me dusted for not dropping tickers for like 2 months,

but i will always pride myself on quality > quantity 

will never push something i don’t actually think will cook.

so if u want daily cooks (of trash) follow someone else lol",155,13,42
cryptolyxe,"one of the best accounts to follow in crypto rn; 
@ieatjeets
 

the alpha is crazy.",101,5,53
cryptolyxe,Lyxe had flow vision sub 100k btw,80,3,24
cryptolyxe,"monkey is a pretty easy cook.

i found it the same way i found a 300x on fat,

just scrolling instagram,

natural memes irl = biggest runners on chain",137,30,37
cryptolyxe,"how did i find a 300x?

i was literally just brain rotting,

saw the reels on instagram for $fat,

saw the coin at 30k,

was literally risk free trade, if it doesn’t do well i lose maybe $500?

the upside was literally infinite.

now i’m EATING.",121,2,48
cryptolyxe,"trading low caps is easy,

if you see something when you scroll on insta/tiktok,

and it has good views,

just bid the coin on chain.",262,18,97
cryptolyxe,THIS IS MY JOB,139,5,43
cryptolyxe,"hot air rises,

congrats those who tailed.",82,6,26
cryptolyxe,"crypto is amazing because all you have to do is find something popular online and then assess if it’s under/over valued on chain.

it is a skill,

you can always find an edge.",207,16,58
cryptolyxe,"first dog that can actually do something,

not just a “cute” one,

owner openly supporting and 100m+ views across 3 videos lmaooooo",80,16,15
cryptolyxe,"trenches are alive enough to start posting low caps

it’s time.",129,6,55
cryptolyxe,"if you’d rather talk about PlayBoi Carti’s new album 

then find a 30k generational wealth shitcoin

you will STAY broke FOREVER",146,10,66
cryptolyxe,finally found a new shitter that has a decent narrative,208,15,249
cryptolyxe,3.3/10,175,4,66
cryptolyxe,damn that carti album was mid,129,3,68
cryptolyxe,"prime Lyxe hasn’t been active for like 3 months

real one remember the August - December 2024 run we had on low caps

time to run it back.",350,14,116
cryptolyxe,probably one of the best looking shitter charts right now…,192,43,68
cryptolyxe,gm legends,199,9,169
cryptolyxe,"market has reached the point where on-chain trading is going to get HOT again,

we have struggled recently but,

majors seemed to have tested majority lows (within a few %)

we no longer need a sol pump for daily on chain runners to happen again,

it’s time to lock in.",264,19,71
cryptolyxe,"studying relative strength is very important,

i.e what coins bounce hardest when bitcoin/majors do,

this is the market revealing the best plays before they happen,

hence why i doubled down on #fartcoin during the dip,

Pepe looks like one of the strongest right now too.",108,5,27
cryptolyxe,"god damn i need EU passport

can i marry one of yall",176,2,80
cryptolyxe,"chat i’m about to miss my flight

fuckkkk",145,5,77
cryptolyxe,thank you fartcoin.,207,8,51
cryptolyxe,bears in disbelief,357,13,92
cryptolyxe,"hit a 170x on $fat in silence,

next shitter i like, i’m posting it on here.",332,6,121
cryptolyxe,anyway back to finding a 100k shitcoin i can fullport,183,6,115
cryptolyxe,"you all already have some kind of value in different forms,

being funny, entertaining, good at a sport, ripped as fuck, ect, literally anything.

you don’t have to be ONLY a crypto nerd to make bread.",73,4,22
cryptolyxe,"this format is the reason why OF models, streamers and retards like Jack Doherty get rich

you’re all probably smarter than these people, but they just know the game,

it’s not fair but this is life.",84,3,19
cryptolyxe,"getting rich in todays world usually follows the same sort of format

bring value > attention > funnel > convert

Tate, Ghadzhi, Hormozi….

nearly all online figures follow the same blueprint,

to make money, either create the attention yourself or help someone else get it.",237,24,43
cryptolyxe,BREAKING NEWS: Trump says he is increasing tarif…,385,21,76
cryptolyxe,who can get me a simple cartier santos green/blue dial,75,2,48
cryptolyxe,"everybody is down BAD right now

but the reality is

there are generational entries on some of these alts

in 3 - 6 months from now, people will say 

“i would of got rich if i bought that coin on the 11th of March!”

so stop crying

and get to hunting.",598,40,121
cryptolyxe,"the only “meta” that i’m actually interested in now is animals/figures that have already gone viral on tiktok/instagram,

time and time again these memes will do well largely because they already have the attention, and just need to transfer it on-chain.

however, views ≠ a good",163,54,99
cryptolyxe,i have made a mistake,1900,38,138
cryptolyxe,ain’t nothing to do no more except laugh,417,18,70
cryptolyxe,market dumping so hard even twitter servers crashing out,527,26,64
cryptolyxe,is X broken right now,218,4,84
cryptolyxe,"can anyone just sit on instagram reels 24/7 and notify me about the next brain rot runner? 

thanks",152,6,60
cryptolyxe,"honestly think scrolling instagram reels is the new alpha

was able to find $monkey and $fat sub $30k mc because of insta….",305,31,84
