username,content,likes,retweets,replies
cz_binance,"今天Lista是干了一件大好事的，打破了 
@VenusProtocol
 过去几年来在 $BNB 借贷上的垄断，百姓苦Venus久也。

Venus仗着没有竞争对手，眼看借 $BNB 打新的人多两年前专门修改了借贷曲线，只要超过了一定的借贷数量费率就会出现跳涨，有多陡峭？

5%->29.68%",366,101,121
cz_binance,Which other language should Giggle Academy add?,590,87,371
cz_binance,"Good morning from beautiful Abu Dhabi — a city that embodies a bright future Web3 isn’t just reshaping the internet ; it’s laying the foundation for a new generation of digital economy, built at the heart of innovation and progress .

#ABONHYAN ..GM  | #G42 
#Binance  | #MGX",560,185,143
cz_binance,"Amazing Event #binancemeetupcolombo 
Happy Time With  My Brothers",380,73,76
cz_binance,Crypto doesn't have borders.,13000,1700,2500
cz_binance,连这都能被黑。,702,89,558
cz_binance,"$BNB is acting like a store of value.

Incredible strength  

When you build a utility, it outperforms.",688,114,164
cz_binance,"Binance lights up Islamabad with the Cricket Cruiser! Spot it, snap it, and share using #SpotTheCruiser for a chance to win exclusive Islamabad United jerseys & join the thrilling HODLer game. A celebration of innovation, fandom & national pride!  
#Binance #IslamabadUnited",539,95,91
cz_binance,"$BNB has held up really well despite crypto market weakness.

$BTC, $ETH, $SOL and every other coin have made a new low after February capitulation event.

But, #BNB is still up 18% from that level.

And this is not due to speculation.",678,283,228
cz_binance,"More and more stable coins building on #BNB (USDe)

VanEck filed for #BNB ETF 

Being in no.1 on DEX volume. 

#ETH and $SOL dumped but not #BNB 

Trumps world liberty launched USD1 on BNB chain. 

Are you connecting the dots ?",1200,669,275
cz_binance,Crypto is a store of value.,8600,1100,32
cz_binance,"More stablecoins on 
@BNBChain
.",2100,333,702
cz_binance,"I received hundreds of messages through http://Reachme.io, which I find incredibly helpful. However, many don't know how to communicate effectively with busy, impatient people like me. Here are some tips.

1. State your ask in the first sentence.

Start by clearly stating",2200,375,801
cz_binance,"Our industry is in a messy state.

Lots of money chasing quick profits, wanting overnight 10x, 100x returns. When they can't find these, they complain.

On the other end of the spectrum, real builders feel left out. They can't achieve 10x overnight. Building real tangible value",3500,668,2200
cz_binance,"Heartbreaking to see the devastation in Myanmar and the displacement in Thailand after the earthquakes. 

In times like these, every little action matters.

Binance Charity and CZ are collectively donating $1.5M to directly support affected users. 

 Read more:",694,170,256
cz_binance,"Binance is dominating the crypto market like never before!

 Binance's spot volume is once again surpassing ALL other exchanges combined and is 8x larger than Coinbase's! Even with the total spot volume declining, Binance's dominance remains evident.

 In Jan/24, when",514,126,140
cz_binance,"@BNBChain
 is now the top EVM chain by on-chain activity.

Active Addresses, transactions and fees; everything on #BNB Chain is going up-only.

BULLISH",613,118,245
cz_binance,"While most of the L1 chain tokens have dropped after the recent market crash, BNB has shown relative strength.

The strength is tied to the activity in BNBchain and the growth of $BNB usage.

Looking at on-chain data, and what led to growth, we can understand how this happened:",434,73,118
cz_binance,"Sent a few high-value tokens (6 or 7 figures) on my address to a burn address. 

There are a few new AI solutions to automate this, but they have not been security reviewed. Will do the rest later.

Please do not send more tokens to the address expecting an interaction.",1700,300,928
cz_binance,Low fees.,2800,545,1200
cz_binance,"大的要来了？

感谢邀请

大家扫码即可报名",720,182,434
cz_binance,@GiggleAcademy,1900,350,20
cz_binance,"How did I miss this? Now, SVM apps can deploy directly on 
@BNBChain
. Build!",1100,321,10
cz_binance,No one applied for this. Focus on building. Listing comes naturally. #BNB,3100,495,1300
cz_binance,"I am probably the last guy to try this. Not going to change my pfp, as it will put the bluetick into review mode again. And I quite like my current non-ghibli pfp.",10000,1400,2600
cz_binance,"Most people can't see the obvious future. Many are not patient either.

Technology trends in 10 years are easier to see than the price tmr.

With a bit of understanding, conviction, and patience, there are many opportunities to grow and get rich in the long term.",12000,2300,2400
cz_binance,"Last week in Kenya, I saw firsthand the incredible potential of crypto and blockchain to democratize finance—unlocking opportunities where traditional systems fall short. The impact is real, and the stories are powerful.

That’s why we’re launching the 
@BinanceAfrica
 Web3 Series",577,126,175
cz_binance,".
@BNBChain
 collaborates with multiple exchanges.",1500,306,756
cz_binance,"Meet USD1 — the stablecoin your portfolio’s been waiting for.

Built for institutions and retail alike. Backed by dollars. Custodied by BitGo.
No games. No gimmicks. Just real stability.",6800,1800,1000
cz_binance,"I was told since this post, a lot of scammers created coins with the same name. 

The official USD1 is not tradable yet.

Please do not fall for the scams.",3100,639,1300
cz_binance,币安面对过的问题,834,221,540
cz_binance,"We're saddened by the devastation in Bahia Blanca, Argentina.

Binance Charity will donate up to $100 USD in #BNB vouchers to registered Binance users in the affected areas of the Bahía Blanca region in Argentina.

Our thoughts are with those impacted.",750,142,176
cz_binance,"Whoa... check this post for some of the things happening on 
@BNBCHAIN
, from memes, to stablecoins and AI.

Long post, a lot of building!",2500,588,1200
cz_binance,"非常感谢优秀的客服和 
@binance
 @binancezh
 早上帮我挽回损失，本以为找不回来的资金，结果惊喜的找回，不得不夸一下币安这个自动识别合约地址提现拦截功能真好！

原因：早上因为起来不清醒，看到BSC好的meme角度，一看钱包 $BNB 不多了，就去币安交易所提币到钱包！",577,140,278
cz_binance,"Insane how much 
@TrustWallet
 has grown over the years.

I remember downloading it in 2021 for the $BNB memeseason, and it’s stuck with me ever since.

Now it has become one of the most widely used wallets with over:

• 200M+ downloads
• 2.5M monthly new users
• Captures 35% of",640,134,162
cz_binance,"Be a creator, for our future generations.",2100,524,1500
cz_binance,"#BNBChain Completes Pascal Hard Fork

This fork introduced the EIP-7702 Smart Contract Wallet, enhancing EVM compatibility and developer support with:
- Gas fee abstraction
- Smart payment interface
- Batch transactions

Upcoming Upgrades:

- Lorentz Upgrade (April 2025):",504,120,142
cz_binance,"@JustCuzTheBook
 has just released its second book 'Just Cuz: The Field Trip' EXCLUSIVELY on Giggle Academy, for children worldwide to read it for FREE!   

Be the first to read",182,11,58
cz_binance,The struggle is real,591,56,165
cz_binance,"The secret is ... there is no secret. Keep building.

Or maybe it's that emoji. I use it often.",3800,435,1300
cz_binance,"INSIGHT:  BNB Chain has emerged as the definitive leader in this space, now surpassing Ethereum with $2.664B in 24-hour DEX volume. Its main DEX, PancakeSwap, has become the highest-volume decentralized exchange globally with $2.672B in trading activity.

The liquidity pool",1200,339,338
cz_binance,"BNB ChAIn.

I was waiting for the AI hype to die down a little to pushing. Real builders stay after the hype.",4000,915,1900
cz_binance,"回看 2 月写的这条推文，当时心里对于「BSC Meme 真的能做起来吗」还是打了个问号的，后续几周里 $TST / $Broccoli 的声音越来越小，当我以为快要结束了的时候，没想到只是在 CD 

时间拨回到今天，应该没有人再怀疑 BSC Meme 的热度，以及币安是否在认真下场搞事这件事了 ——",662,163,263
cz_binance,"Enjoy zero trading fees on all swaps in #Binance Wallet for the next 6 months! 

Start trading now!",1300,505,369
cz_binance,"$BNB season is here? 
- #BSC ranks #1 in 24-hour DEX trading volume.
- TVL +7% WoW. 
- PancakeSwap is the #1 DEX by revenue in the last 24 hours
- Bridging to #BSC also increased

The Liquidity Pool Support Program is halfway through, some participants got listed on Binance",841,190,236
cz_binance,"People give me too much credit. I didn't have any magic for any of the wonderful things happening. It's builders building for years.

I know only a handful of words in Arabic, but I am happy that I may have “inspired” millions of people to learn a few words, too.",3100,617,1500
cz_binance,Invest in the industry.,4300,944,1100
cz_binance,I like sandwiches. I just don't like being the sandwich.,8000,830,2600
cz_binance,DeFi is beautiful,2100,407,232
cz_binance,"The WSJ and Bloomberg articles were good for the BNB price, but they just had too many facts wrong.

We build for the long term!",2300,400,932
cz_binance,"होलीपर्वणः शुभकामनाः! जीवनं प्रेमरङ्गैः पूर्णं भवतु।

Best wishes for Holi! May your life be filled with the colors of love.",9200,1200,1400
cz_binance,"Interesting turn of events. I didn't know this before, but not surprised either as they (FTX/3AC) were ""close"".

I am curious if FTX had anything to do with the LUNA/UST crash/depeg in May 2022?",3300,718,736
cz_binance,"In July 2024, Bloomberg published an apology to me, 2 years after I sued them for a defamation piece they wrote in July 2022.

—
彭博商業周刊/中文版道歉啟示
""In our 250th issue (6 July 2022), we made the egregious mistake of publishing a cover page with a headline that was false",658,88,207
cz_binance,I guess it's what the rich people want.,4600,703,867
cz_binance,I was always curious how an event is put together.,2200,330,635
cz_binance,Major move by Abu Dhabi’s MGX! This $2B stablecoin investment in Binance marks a significant step in institutional confidence in the crypto space. Exciting times ahead for the industry!,528,46,84
cz_binance,More stables to buy alts soon.,2700,464,643
cz_binance,"MGX, an Abu Dhabi sovereign wealth fund, invests $2 billion in 
@Binance
 for a minority stake. The transaction will be 100% in crypto (stablecoins), marking it the largest investment transaction done in crypto to date.

This is also the first institutional investment 
@Binance
 has",18000,3300,2800
cz_binance,"Manus is slower, but very thorough. Results are good for complex tasks.",5300,567,1000
cz_binance,Manus is a new AI agent. Not a crypto.,2100,244,669
cz_binance,Don't buy high AND sell low.,26000,4000,4400
cz_binance,"You know how some people say, ""oh, he is so lucky that he bought bitcoins so early""?

Well, what you are feeling now is the pain that we had to endure many times before too.

Hold is never easy.",35000,5200,3600
cz_binance,祝妇女节快乐！,1000,171,572
cz_binance,"I finally got the ""first shitty draft"" of my book on paper. 114,000 words at the moment. Took way longer than expected. It will probably take another 3x effort to rewrite it. But at least I can get some help with that. So far, it's been a massive self brain dump exercise.",6700,615,1700
cz_binance,"Oh boy, the bitcoin maxis will have a field day...",6300,906,1700
cz_binance,"漫长的季节，BNB 穿越过周期

随着特朗普的回归，在 BTC 单一币种和挖矿形式以外，美国和多国都在尝试建立加密货币储备金。

无独有偶，重新出发的 CZ 也发推表示不丹有可能将 ETH 和 BNB 纳入不丹储备。1 月 8 日，不丹 GMC 正式将 $BNB 和 $BTC $ETH 一起纳入储备。

8年过去，BNB 究竟代表什么？",651,192,178
cz_binance,"So, 
@CoinMarketCap
 has a new feature about Alt Season. Of the top 100 altcoins, how many of them out performed bitcoin in the past 90 days. I think this is a tough ranking system. 50 is probably a really good score.",12000,1800,2000
cz_binance,"One more hodler, the US.",19000,2300,1500
cz_binance,Please beware!,2800,600,1300
cz_binance,"This post is NOT an endorsement. It's a security reminder and disclaimer. (中文)
 
@10Ronaldinho
's STAR10 coin was launched on 
@BNBChain
 EXCLUSIVELY.

Other chains' coins are fake. Beware of scammers.

Meme coins are highly volatile, and recent volumes have decreased",3100,806,2300
cz_binance,"Hope you took advantage of the dip. Remember, you make your own decisions and actions.",9800,1200,1400
cz_binance,"Attention of all bag holders is on this one word now. 

Chill guys. No need to overanalyze.

More ""valuable crypto"" are likely to be added over time.
More countries will follow.

It's a fantastic start of something really good. Be happy. Keep building.",31000,4700,3200
cz_binance,"This round is clearly ""US coins"". Kudos to them for moving things forward. 

I am always happy to see any progress in crypto adoption. Rising tide lifts all boats.

We keep building!",1800,242,514
cz_binance,"People often ask me what the next driver/pump for crypto will be. I usually say I dunno, but adoption often happens in the most unexpected ways. 

No boring days in crypto. Hope you held.",20000,2300,2100
cz_binance,That moved fast. I didn’t discuss with anyone before I posted the idea. Ella didn’t discuss with me before updating the form. Working through X in real time.,943,144,460
cz_binance,"A big author came to 
@GiggleAcademy
. 
@JustCuzTheBook
 has 236k followers and 6 million likes on TikTok. And now publishing exclusively on Giggle going forward. 

Our missions align. She only wants to publish books for free. Her books are of very high quality.

No contract, no",1400,260,659
cz_binance,"No matter where you are in the world, don't miss the AMA with 
@anna_kazlauskas
 and Vana's new advisor 
@cz_binance
 @yzilabs",795,183,227
cz_binance,What does this mean?,2400,474,46
cz_binance,Keep building!,20000,2700,5200
cz_binance,The rest of investing is to do the opposite.,7300,785,1400
cz_binance,"This account probably got just hacked.

It suddenly started to reach out to people to promote new meme coins. And the profile changed. 

He/she does not work for Binance or YZiLabs. He has been a long-time supporter of BNB, so multiple of us follow him.

YZiLabs staff will",3000,979,1100
cz_binance,I am a boring guy.,5800,1800,1900
cz_binance,Done. Check it on Binance Square!,3000,564,847
cz_binance,where is the button?,1900,186,807
cz_binance,"HOLY SHIT!!!

BLACKROCK IS BRINGING $BTC ETFS TO EUROPE!!!

WE. ARE. SO. EARLY.",3900,684,282
cz_binance,"Spent the Sunday updating this security tips article from 5 years ago. Shrunk it from 5500 to 4300 words. If you haven't read it before, I recommend reading it.

It might just save you from a hack (that you never know because you avoided it). Stay SAFU!

https://binance.com/en/square/post/20730189484273…",4200,1100,1200
cz_binance,"You can buy bitcoins after the US government is done buying, or before.

There is no other choice, btw.",11000,1700,1900
cz_binance,JUST IN:  Binance US resumes USD deposits and withdrawals for the first time since 2023.,16000,2700,1800
cz_binance,"Funny things in crypto. 

When you try to make quick money, you often lose.
When you give money away, you get more back.

I donated 150 BNB (~$100,000 USD) to a university student who put up $50,000 of his own money to help Libra victims. (This student seems to have made good",6800,1200,3800
cz_binance,"$BNB listed in Hong Kong.

Why is this significant?

HK's current regulatory framework is relatively strict on token listings. HashKey is a licensed exchange in HK. This listing means the regulators approved the BNB listing. It is a stamp of approval for BNB and a signal that HK",6200,1000,1700
cz_binance,"Oops, correction: was informed that HashKey Global is not for HK citizens. So, the above has not happened yet.

I was not involved in any of the discussions. I just saw it on X today. I misunderstood and got a little carried away there. Sorry.

Let's keep building!",1700,271,839
cz_binance,Sent 150 BNB. Good luck and keep up the good work!,1900,406,1200
cz_binance,"Ask your questions. I might have to go I dunno, I dunno... 

Speak to you soon.",2600,491,1600
cz_binance,"4. Some lowly self-perceived competitor in Asia fudding about Binance (CEX) for sale.

As a shareholder, Binance is not for sale.

Top investors have always been interested in Binance. Over time, we may allow some investments in the single-digit percentage range.",5500,802,1800
cz_binance,"The team worked until 3AM to announce this. Lots of details were discussed. If it works well, we may even extend it for a few more weeks.",5300,1200,2400
cz_binance,This report is just from one of the Sovereign Wealth Funds (Mubadala) in AD. There are a few other SWFs in AD.,6800,997,1000
cz_binance,My uber driver is all in,4900,671,620
cz_binance,"Here is another BNB Smart Chain block explorer that many people don't know about yet.

https://bsctrace.com",5100,712,1600
cz_binance,Can't tweet anymore. People over-interpret my tweets. Any random mention of anything gets a few extra meanings attached to it.,15000,1400,7300
cz_binance,"Happy Valentine's Day!

And Happy 1st Birthday to 
@GiggleAcademy
. 5000+ kids actively use the app now. Not a big number yet, but growing. The app is very sticky. Kids who use it once beg for it constantly.",5900,587,2300
cz_binance,"I didn't expect it to be a stress test. But interesting to see the breadth stress test (lots of new memes created), vs a depth stress test (one CA with lots of trading activity). I think everyone was preparing for the latter. Lots to improve on.",3000,410,2300
cz_binance,"So, memes are not purely community-driven?",3500,500,3300
cz_binance,"The words are a bit harsh, but that is an interesting take. Yes, I wanted to see more activity on BSC. And I did not want to get involved in issuing/running a meme coin, as I have zero experience. And I thought memes were community-driven. But feedback received.",4300,535,2400
cz_binance,"Heard of a 
@BNBCHAIN
 upgrade in the works. More details to follow soon...",9400,1400,2100
cz_binance,"I have the same snowboard... 

(just not the same skills)",2000,332,751
cz_binance,BNB Chain was caged for too long. Time to unleash!,10000,2200,3100
cz_binance,4 years ago today. Some things never change.,35000,6000,4500
cz_binance,"bro just described what we are doing at 
@giggleacademy
. 

btw, more new lessons have been added, and a new storybook AI engine, among others.

If you have a 2-5 year old, try the app.",2700,513,1100
cz_binance,"What is happening with BNB Chain right now is a testament to the fact that a true dragon cannot be caged!
@cz_binance
 was jailed for four months and forced to step down from Binance against reason.

He came back, took a short break, and chose to focus on BNB Chain.

BNB Chain is",2500,433,547
cz_binance,"First they ignore you. 
Then they laugh at you. 
Then they fight you. 
Then you win. 

First they ignore you 
They ignored Bitcoin talk and Hal Finney 
When you were moving money around on Dwolla for your Gox coins. They ignored Andreas when he was speaking to empty rooms. 
They",1100,298,135
cz_binance,"If you only use crypto, then all your transactions are on-chain. 

(It doesn't matter which blockchain, you can use multiple/any.)",5200,653,1000
cz_binance,"A tricky situation. A BNB Chain team member just told me this:

""We did the step by step video education for launching meme token on http://four.meme platform.  In this video, we launched a token named TST as the example.
When we posted the education video yesterday,",5700,2200,2500
cz_binance,opBNB had the highest number of active addresses last week. Build!,5600,553,1100
cz_binance,We are still here!,22000,2200,4000
cz_binance,"Why do people even ask, ""Is Bitcoin a good store of value?""",12000,1500,2000
cz_binance,"Unpopular opinion:

You need bitcoin more than bitcoin needs you.",24000,3200,3900
cz_binance,This is what they said about snowboarding when it first came out. Sounds eerily familiar...,2000,505,870
cz_binance,Hype may win short term; Builders win long term.,28000,5600,5200
cz_binance,"I always liked the name Czech, now I know why.",11000,1000,1000
cz_binance,"Good to see BNB Chain AI projects moving quickly.

Disclaimer: YZiLabs invested in MyShell.",4800,922,1300
cz_binance,"Stick with fundamentals. Time will be on your side.

A hot market may have many ""opportunities"" or ""quick returns."" But it is best to stick with fundamentals.",32000,6100,4100
cz_binance,"Some interesting insights on the last 4 polls.

Caveats: Polls are always skewed. My followers are obviously skewed towards crypto, BNB, etc. Some of the polls are still ongoing. But the numbers stabilize after a few hundred votes. Some people may vote with a bit of ""pride"", not",4500,492,1000
cz_binance,"Overall, did you make money on BNB? 

(last poll for this round)",1700,264,957
cz_binance,"Overall, did you make money on NFTs?",1400,237,963
cz_binance,"Overall, did you make money on bitcoin?",1900,303,903
cz_binance,"Overall, did you make money on meme coins?",4400,865,2800
cz_binance,"Unpopular opinion: 

All governments should track all their spending on the blockchain, an immutable public ledger. 

It's called ""public spending"" for a reason.",41000,6700,2800
cz_binance,The currency for AI is crypto.,45000,8800,6000
cz_binance,"As the US becomes more business-friendly again, other countries must work harder to retain its business attractiveness.

a16z cuts UK crypto plans as it shifts focus to Trump-era US opportunities",5500,902,733
cz_binance,"New year, new era, new name.

YZiLabs.",8400,1100,1100
cz_binance,This would be hugely beneficial for US markets.,18000,2400,1000
cz_binance,"The problem with AI Chatbots is that, often, I don't know what I don't know. I don't know what to ask. It would be good if it could just tell me things I should know. So lazy.",9100,825,1600
cz_binance,"I do not know anyone who lost money on bitcoin (or BNB) by holding for 4+ years.

(not that this guarantees anything about the future.)",19000,1900,1900
cz_binance,"Newcomers to Bitcoin may not understand why old timers care so much about Ross Ulbricht. Let me explain.

He embodied the ethos of early Bitcoin more than anyone. He was an entrepreneur who created a thriving marketplace.

He believed in radical freedom, including the freedom to",13000,2500,610
cz_binance,"Everyone expects everything to happen in one day. 

Good things take time.",59000,9900,5600
cz_binance,A new era begins.,49000,7200,4300
cz_binance,"Forgot to say, what's good for memes is good for bitcoin.",30000,3500,3200
cz_binance,Thailand Deputy Prime Minister and Finance Minister announced new project making it easier for tourists to use bitcoin and cryptocurrency in Phuket,5500,1000,206
cz_binance,"Thailand’s former PM bullish on legalizing crypto, stablecoins and online gambling.",7400,1300,933
cz_binance,"Have you ever thought to yourself, ""I wish I had...""

bought bitcoins early
bought the dip
held
learned about crypto early
ignored FUD

But when the opportunity presents itself again, will you act?

Today is earlier than all the days to come.",39000,7300,4200
cz_binance,Binance prevents over $4b in losses in 2024 with enhanced security,6000,1200,1600
cz_binance,Strategic Reserves are hodlers.,8400,938,1200
cz_binance,"A few more points about Bhutan GMC making a crypto Strategic Reserve.

1. It's not just a bitcoin reserve but a crypto one, including ETH and BNB. I believe this is a first, and it sure won't be the last. This signals that Bhutan is open-minded and open to other cryptocurrencies,",4100,1000,963
cz_binance,"Friday fun with 
@GiggleAcademy
!  Keeping little minds entertained and learning. Wonderful job, 
@cz_binance",841,161,115
cz_binance,#BNB is now a Strategic Reserve asset in Bhutan.,10000,1500,1100
cz_binance,"On 
@GiggleAcademy
:
- More lessons released 
- 162 storybooks released

If you see ""no storybook"" on Android, please uninstall then re-install. There is a bug the team is fixing. Teething problems. 

Slowly but surely. We keep building.",2700,374,969
cz_binance,"Them: dude, you snowboarded for a LONG time today!

Me: but there was still snow to be boarded...",7700,730,1500
cz_binance,Grateful to be able to  again.,16000,797,1600
cz_binance,"Human, not AI.

It's a still frame out of a video just before a fall , but it looks the part.",2800,307,458
cz_binance,Merry Christmas!,17000,1600,2800
cz_binance,"We don't pay teachers well. 
There aren't enough good teachers. 
Many teachers are not passionate about teaching. 
The few good teachers don't get paid enough.",17000,2400,2400
cz_binance,Thanks  Binance,1000,224,165
cz_binance,"Recently, I have seen several instances where people receive crypto by receiving a private key or a hardware wallet. 

This is a bad idea. 

The giver still has access to those crypto. You should move the crypto to an address you own. Or better, just ask the giver to send it to",10000,1400,1300
cz_binance,"Hiring Spine Animator, AI engineers, developers...",5100,733,907
cz_binance,"Just learned: Revolut listed $BNB.

Again, I didn't know about it until a few minutes ago. The community is growing.",12000,1100,1700
cz_binance,"Thread: Review of 
@GiggleAcademy
 as an Educator with 18+ Years of Experience!

Having spent nearly two decades in the field of education, I’ve come across countless tools & platforms aimed at EY. Yet, few have left an impression as strong as GA. 
@cz_binance
Here’s why:",555,190,95
cz_binance,"Happy to have contributed to the cause.

https://investopedia.com/binance-invests-in-twitter-6822895…",27000,2200,1400
cz_binance,"I’ve set the standard with Binance, now it’s your turn. Collect your Free & Premium Digital Collectibles today, exclusively on BinanceNFT. #ForeverSkills #SetTheStandard #Ad

https://ter.li/9hv9vx",123000,10000,5100
cz_binance,"My summary of MicroStrategy's strategy (shorter than the intro line):

Buy bitcoins and hold.",5900,898,820
cz_binance,"Emmy’s excited to welcome BSC (BNB Smart Chain) to Magic Eden!
BSC is now live on our Launchpad, Mint Terminal, and Marketplace.

Welcome to Magic Eden 
@BNBCHAIN",1700,355,272
cz_binance,"#BINANCE RECORDED $21.6 BILLION IN USER FUND DEPOSITS.

This figure exceeds the total deposits of the next 10 largest crypto exchanges combined.",1800,345,264
cz_binance,"We invested in this crypto travel platform pre-COVID, pre-crypto winter, and held on. BUILD!",7800,7300,1200
cz_binance,There are too many stories of people being hurt by Operation Choke Point 2.0. It needs to be looked at.,8400,999,381
cz_binance,The best part of the bitcoin design is that satoshi “retired early and forever.”,10000,1100,1400
cz_binance,"One thing that crypto Twitter hasn't been talking about is how $BNB has actually outperformed both $BTC and $ETH this past year.

BNB + 231%
BTC  + 139%
ETH  + 68%",2300,335,364
cz_binance,"Them: congrats! you made a lot of money on bitcoin, right?

Me: No, not exactly. I still have the same number of bitcoins. It's just that everything else became a little cheaper, relative to bitcoin.",35000,4400,2000
cz_binance,Don't dream. Keep building!,41000,6000,2400
cz_binance,"Slap yourself, 

if you sold #BTC under $100,000.",34000,6400,2100
cz_binance,"Hiring Spine Animation Designers
招聘spine动画设计师

https://giggleacademy.me/career",2900,355,760
cz_binance,There is so much more to be and build...,18000,2300,3100
cz_binance,"If judges can violate the will of shareholders, then you don’t have a private company — you have a state-run enterprise.",8600,1000,307
cz_binance,"Which key is available on Windows and Linux, but not on Mac?",24000,6100,4100
cz_binance,"While you are looking for coins to ape, we have been working on education. Preview of lesson 17 in 
@giggleacademy
. Still in the younger age range, but the lessons will grow over time. Ramping up the team size now.",4500,580,944
cz_binance,"Gary put his personal, political motivations above everything else and forced so many good actor founders and companies in crypto to spend immense amounts of time and resources fighting back. Actually evil, good riddance",1600,242,177
cz_binance,"Great chatting with these legends today. Stay tuned for a very exciting interview coming soon!  
@cz_binance
 @RonghuiGu",1800,204,246
cz_binance,We are still here.,30000,2700,3900
cz_binance,"Some challenges using AI to create images or videos for storybooks. Eg, the Crow and the Pitcher story, the only problem, the pitcher is different in each image. 

This was a couple of weeks ago. We are getting closer. 
@GiggleAcademy",4500,800,1800
cz_binance,"Also update your iPhones. Important security fix.

https://support.apple.com/en-us/121752",4200,622,659
cz_binance,"Two year ago this week, bitcoin price was at a low of $16,000. Many were panicking. A few kept building.",37000,4800,2100
cz_binance,"If you use a Macbook with Intel based chip, update asap! 

Stay SAFU!",7100,1500,725
cz_binance,"If you believed any of these guys, then ... blame yourself.",8800,1200,1400
cz_binance,"Initially, 
@GiggleAcademy
 tried to start with the 12 year old who never went to school, but found they are all at different levels. Then we said let's start with Grade 1 English. But still found there is no baseline. So, we said let's start with the 2 year olds, when they just",3600,434,688
cz_binance,"While everyone is looking at crypto charts, here are some updates on 
@giggleacademy
.

An alpha release with:
- a few lessons, for you to get a feel for it
- a storybook
- a storybook creator, assisted with AI (web only)
- a new website (https://giggleacademy.com)

No longer",7100,841,1100
cz_binance,"Crossing the chasm, finally.",27000,2700,2400
cz_binance,"As #bitcoin make successive new all time highs, apply proper risk management. There will be many dips (and highs) in the future. Make sure you can handle them. Control your greed. Don't put all your eggs in one basket. Ape slowly.",37000,6500,3000
cz_binance,Just the beginning.,67000,13000,6500
cz_binance,gm,36000,2400,7600
cz_binance,"上周在迪拜呆了五天，挺有意思。感谢帮忙安排的朋友！不光参加了 
@binance
 的活动，还先跟了大半天  
@heyibinance
 ，之后第二天上午又（终于）和 
@cz_binance
 交流了一下。周末快速写了个散记，把一些初步感受记录下来。之后有机会再深度写写:)",824,165,296
cz_binance,When your face end up on someone's arm...,4400,434,1300
